feature_1,feature_2,feature_3,feature_4,category_1,category_2,target,product_feature_2_feature_4,product_feature_1_feature_4,square_feature_2,square_feature_1,sum_feature_2_feature_4,sum_feature_1_feature_4,mean_feature_2_feature_4,mean_feature_1_feature_4
0.5342472644780765,0.5241284767054633,0.4633480738021741,0.5480151179679416,0,0,1,0.28723032899210194,0.29277557766700313,0.27471066009358935,0.2854201396023078,1.0721435946734048,1.082262382446018,0.5360717973367024,0.541131191223009
0.417928245623963,0.4159299687872774,0.5130044464699292,0.4379314382520384,1,1,0,0.18214880944313783,0.1830239176922533,0.17299773893538556,0.17466401849032356,0.8538614070393158,0.8558596838760014,0.4269307035196579,0.4279298419380007
0.5356218437548423,0.5369604894686446,0.425371046957818,0.4943353020200053,0,1,1,0.26543852573429233,0.2647767859010621,0.2883265672504064,0.2868907595073367,1.0312957914886498,1.0299571457748478,0.5156478957443249,0.5149785728874239
0.697234051141623,0.6757732461837576,0.29337038154610934,0.7772692333646483,2,2,1,0.525257752989589,0.5419385764065773,0.4566694802577334,0.4861353220713593,1.4530424795484058,1.4745032845062713,0.7265212397742029,0.7372516422531357
0.31134060403338776,0.3184427758522391,0.7013415381928233,0.35824896506689496,3,1,0,0.11408179488209387,0.11153744917826311,0.10140580149247941,0.09693297171987475,0.6766917409191341,0.6695895691002827,0.33834587045956704,0.33479478455014133
0.5243912346889043,0.4930636846760244,0.500715485668979,0.5117975652628605,0,2,0,0.25234879333672405,0.26838215715896646,0.24311179714629802,0.27498616701855344,1.004861249938885,1.0361887999517647,0.5024306249694425,0.5180943999758824
0.3713142581514185,0.39235168226577727,0.5757502515326398,0.35203653397136503,3,0,0,0.1381221263226785,0.13071618445377403,0.15393984257678545,0.13787427830653826,0.7443882162371422,0.7233507921227835,0.3721941081185711,0.36167539606139176
0.7195435395314559,0.7172233188608022,0.500715485668979,0.7488656260330709,2,1,0,0.5371038896842114,0.5388414231892754,0.5144092891177039,0.5177429052814558,1.466088944893873,1.4684091655645268,0.7330444724469365,0.7342045827822634
0.22007922405306557,0.21502484332302385,0.739482105630687,0.2004277188461479,3,1,0,0.04309693884248403,0.04410997684238622,0.04623568324609095,0.048434864859799434,0.41545256216917176,0.4205069428992135,0.20772628108458588,0.21025347144960674
0.3972589920595926,0.38385790908855144,0.5434455742407116,0.37835546014117744,3,0,0,0.14523473582202914,0.1503051087359275,0.1473468943698346,0.15781470677220344,0.7622133692297288,0.77561445220077,0.3811066846148644,0.387807226100385
0.5692697420649169,0.5641277986212982,0.41019838194024055,0.503407641549896,0,0,1,0.28398624463668243,0.28657473825861746,0.318240173177312,0.32406803923065697,1.0675354401711943,1.072677383614813,0.5337677200855971,0.5363386918074065
0.7876172494798934,0.7958814878972464,0.17952867221214247,0.748292448901967,2,1,1,0.5955521076143717,0.589368040410741,0.6334273427775349,0.6203409316782726,1.5441739367992136,1.5359096983818605,0.7720869683996068,0.7679548491909303
0.48787725780440794,0.4981213462076729,0.47886320459770143,0.5139898061857104,1,1,0,0.25602929419424697,0.2507639371813035,0.24812487554774432,0.23802421868274873,1.0121111523933832,1.0018670639901184,0.5060555761966916,0.5009335319950592
0.397942953270659,0.3868631312739468,0.5799172880829989,0.42429312551037046,3,2,0,0.16414336711295163,0.1688444594180352,0.149663082339083,0.1583585940577739,0.8111562567843172,0.8222360787810294,0.4055781283921586,0.4111180393905147
0.845613532144353,0.8252359185228663,0.1380617966023372,0.8462639977761992,2,0,1,0.6983674475176747,0.7156122882861327,0.6810143212202787,0.7150622457456487,1.6714999162990654,1.6918775299205522,0.8357499581495327,0.8459387649602761
0.23389195673525592,0.2499440334484428,0.7513391935694596,0.27618462890094964,3,0,0,0.06903070012396471,0.06459736327384362,0.06247201985647629,0.05470544742544683,0.5261286623493924,0.5100765856362055,0.2630643311746962,0.25503829281810275
0.09593698128219363,0.08911004534429956,0.9265064064256074,0.09153817585899426,3,0,0,0.008156971001529446,0.008781896263990481,0.007940600181263123,0.009203904377539972,0.18064822120329382,0.1874751571411879,0.09032411060164691,0.09373757857059395
0.5808094588471872,0.5808228489334181,0.40058824375086133,0.5655150191114013,0,1,1,0.3284640445149205,0.3284564722200497,0.3373551818431322,0.33733962748636237,1.1463378680448195,1.1463244779585886,0.5731689340224098,0.5731622389792943
0.40770818562662137,0.4114889936911692,0.6032607592200564,0.4229700878374379,3,0,0,0.17404753580569277,0.17244836708653447,0.16932319192897108,0.16622596462695155,0.834459081528607,0.8306782734640592,0.4172295407643035,0.4153391367320296
0.3123112385883152,0.3209393932074785,0.7306984398800977,0.3524915634344453,3,2,0,0.1131284284794063,0.1100870767681433,0.10300209411238449,0.09753830974856756,0.6734309566419239,0.6648028020227605,0.33671547832096194,0.33240140101138027
0.6301162054186371,0.6438337819789817,0.39588634603980644,0.6425514650530131,2,2,1,0.4136963398612169,0.4048820909453906,0.4145219388173589,0.3970464323311821,1.2863852470319947,1.2726676704716502,0.6431926235159974,0.6363338352358251
0.5447559857867232,0.5213729375535439,0.5027152578697313,0.5646007286941856,0,0,1,0.294367540464159,0.30756962653570336,0.27182974001321153,0.29675908405046464,1.0859736662477295,1.109356714480909,0.5429868331238648,0.5546783572404544
0.3963114541488332,0.363437722573252,0.641055930341637,0.35741921899820384,3,0,0,0.1298996269566176,0.14164933042191843,0.1320869781892321,0.1570627686895627,0.7208569415714559,0.753730673147037,0.36042847078572793,0.3768653365735185
0.26470789305923265,0.2581375820527949,0.7559709183988376,0.2259096317031083,3,0,0,0.0583157660902778,0.05980006262991702,0.06663501126806343,0.07007026864785815,0.4840472137559032,0.49061752476234094,0.2420236068779516,0.24530876238117047
0.660269072408195,0.6906021108566198,0.31521050607335244,0.6882519854724647,2,2,1,0.47530827396854375,0.45443150003100274,0.476931275519619,0.4359552479787782,1.3788540963290845,1.3485210578806597,0.6894270481645423,0.6742605289403298
0.6194304120780331,0.6543727797803222,0.3598019210430443,0.6565913484601744,2,0,1,0.42965550587159446,0.40671264954355724,0.42820373491742597,0.38369403540716185,1.3109641282404967,1.2760217605382076,0.6554820641202483,0.6380108802691038
0.48173543975670524,0.5152990084463533,0.48532869852191274,0.5123439868614761,1,0,0,0.2640103484131701,0.24681425581741678,0.2655330681057949,0.23206903391758618,1.0276429953078294,0.9940794266181814,0.5138214976539147,0.4970397133090907
0.8392706095758358,0.8308073185791455,0.14435549847289492,0.8730950135821886,2,1,1,0.7253737270990407,0.732762984266746,0.6902408006046697,0.704375156097795,1.703902332161334,1.7123656231580244,0.851951166080667,0.8561828115790122
0.3033348923464987,0.2741994786181723,0.7331436188147159,0.30569781006035196,3,1,0,0.08382218013326558,0.09272881230521726,0.07518535407447752,0.09201205691486194,0.5798972886785243,0.6090327024068507,0.28994864433926215,0.30451635120342535
0.21964957719490563,0.1816256985222065,0.7660642916467862,0.13412406239631625,3,0,0,0.02436037652136695,0.029460293597014006,0.032987894363679444,0.04824593676190081,0.31574976091852275,0.3537736395912219,0.15787488045926137,0.17688681979561094
0.37282331652984285,0.36377843688390676,0.6319515940410224,0.42036838099042373,3,2,0,0.15292095255211494,0.15672313396513032,0.13233475114169854,0.13899722534831138,0.7841468178743305,0.7931916975202666,0.39207340893716525,0.3965958487601333
0.491582355457007,0.4882733192114444,0.4827257857688275,0.39044111779795754,1,0,1,0.1906419805438353,0.1919339643543867,0.23841083425376108,0.2416532121966592,0.878714437009402,0.8820234732549646,0.439357218504701,0.4410117366274823
0.5446712303272783,0.5676835651564747,0.46122269652105663,0.6440637560478762,0,1,0,0.3656244092213284,0.35080299841580476,0.32226463014876544,0.29666674914623103,1.211747321204351,1.1887349863751546,0.6058736606021755,0.5943674931875773
0.4556324590114991,0.4721554511763068,0.5253622490542946,0.4623360243799775,1,1,1,0.21829447418618828,0.21065529967784957,0.22293077007550183,0.20760093770486543,0.9344914755562843,0.9179684833914766,0.46724573777814216,0.4589842416957383
0.5646473418247904,0.5679358265513521,0.40370064820848456,0.560543495077149,0,2,1,0.31835273319462437,0.3165093944724896,0.3225511030805675,0.31882662062980166,1.1284793216285012,1.1251908369019392,0.5642396608142506,0.5625954184509696
0.26999333969597905,0.25750874064620566,0.7150256835422872,0.2582239880652277,3,0,0,0.06649493397131763,0.06971875692734547,0.06631075150919481,0.07289640348018833,0.5157327287114334,0.5282173277612068,0.2578663643557167,0.2641086638806034
0.7652444521514206,0.7440030750665572,0.24121818288732488,0.755213216717753,2,1,1,0.5618809555689145,0.5779227242846889,0.5535405757084931,0.5855990715485277,1.4992162917843102,1.5204576688691736,0.7496081458921551,0.7602288344345868
0.4848636561985643,0.4898396376373086,0.5121503639827456,0.4900957144174276,1,1,1,0.24006830715783062,0.2376295999796814,0.23994287060064978,0.23509276510223956,0.9799353520547363,0.9749593706159919,0.4899676760273681,0.48747968530799596
0.7052571479142137,0.7149232502661216,0.2682205681073513,0.7078978418195054,2,0,1,0.5060926259299736,0.4992500129362516,0.5111152537710755,0.4973876446840911,1.422821092085627,1.413154989733719,0.7114105460428135,0.7065774948668595
0.5629329831992111,0.5692239163549222,0.4440760843862923,0.615447940628257,0,1,1,0.3503276870769881,0.3464559452216757,0.32401586695043544,0.31689354357356336,1.1846718569831793,1.178380923827468,0.5923359284915897,0.589190461913734
0.5838851393385911,0.5640444515653074,0.3960502303290513,0.5837229142012226,0,1,1,0.3292456710067316,0.3408271350935093,0.31814614334160835,0.34092185594044594,1.14776736576653,1.1676080535398137,0.573883682883265,0.5838040267699068
0.6046510117170962,0.614995786654451,0.4336659889160019,0.5795463389710828,2,2,1,0.35641855663822813,0.3504232801958044,0.378219817602727,0.365602845970508,1.1945421256255337,1.184197350688179,0.5972710628127669,0.5920986753440896
0.5822232201442648,0.5888389217775821,0.37623467622793316,0.6145061823893343,0,1,1,0.36184515786379384,0.3577797683092771,0.3467312758001855,0.33898387807515695,1.2033451041669165,1.196729402533599,0.6016725520834583,0.5983647012667995
0.6180562832820996,0.5970472304793243,0.36898195186804694,0.6148717912153677,2,1,1,0.3671075000449966,0.38002537397357733,0.35646539542303135,0.38199356930448297,1.211919021694692,1.2329280744974673,0.605959510847346,0.6164640372487337
0.7441849514328371,0.7264547791166434,0.18976309584677548,0.7045593177433044,2,1,1,0.5118304835457851,0.5243224416563539,0.5277365461014111,0.5538112419390941,1.4310140968599478,1.4487442691761414,0.7155070484299739,0.7243721345880707
0.5360685625679025,0.548132798352027,0.44880682644592573,0.5760971136644883,0,1,0,0.31577772303544177,0.3088275516216398,0.3004495646292239,0.2873695037736172,1.1242299120165153,1.1121656762323908,0.5621149560082577,0.5560828381161954
0.6302351460418277,0.6241745643957376,0.29867838348992926,0.6172985231114761,2,0,1,0.3853020367652378,0.3890432248645657,0.3895938868386088,0.39719633930636394,1.2414730875072137,1.2475336691533039,0.6207365437536069,0.6237668345766519
0.4834700323643414,0.5126273332964729,0.546105568894251,0.5047043520448254,1,1,1,0.25872524609186315,0.2440094294175357,0.2627867828426531,0.2337432721943773,1.0173316853412984,0.9881743844091668,0.5086658426706492,0.4940871922045834
0.7645742593811262,0.7697996417247003,0.25206440832731286,0.7580262691833544,2,0,1,0.5835283504352574,0.5795673733523014,0.592591488399477,0.5845737981081977,1.5278259109080548,1.5226005285644806,0.7639129554540274,0.7613002642822403
0.375674275528848,0.3688921026317382,0.6606196111170145,0.28360768135470404,3,1,0,0.10462063389744879,0.10654411022734482,0.1360813833840649,0.1411311612941248,0.6524997839864423,0.6592819568835521,0.32624989199322113,0.32964097844177603
0.8308740526414056,0.825845214125905,0.15409996020927186,0.8035032289253717,2,0,1,0.6635692961427296,0.6676099841276787,0.6820203176946618,0.6903516913527532,1.6293484430512768,1.6343772815667772,0.8146742215256384,0.8171886407833886
0.4925797403730464,0.49398732820007707,0.47387463508496896,0.5197308919113107,1,0,0,0.2567404746783114,0.2560089078015253,0.24402348042225067,0.2426348006259778,1.0137182201113877,1.0123106322843571,0.5068591100556938,0.5061553161421786
0.23705951555053228,0.2279937631241602,0.7449268671978035,0.23038490367615527,3,1,0,0.05252632115612381,0.05461493365562541,0.05198115602351567,0.05619721391305306,0.45837866680031547,0.46744441922668756,0.22918933340015774,0.23372220961334378
0.5234972631651766,0.506775843815425,0.500715485668979,0.4608552010700024,0,1,0,0.2335502833989778,0.24125643647558342,0.25682175587483597,0.2740493845414302,0.9676310448854273,0.9843524642351791,0.48381552244271364,0.49217623211758954
0.3748181379915947,0.3895488932816849,0.686628007321894,0.42545987276778335,3,0,0,0.16573742257245647,0.15947007730096135,0.15174834025698553,0.1404886365674861,0.8150087660494683,0.8002780107593781,0.40750438302473413,0.40013900537968905
0.6544234203332275,0.6675390019202581,0.34277030090581295,0.655130724902471,2,0,1,0.43732531022869064,0.4287328897560619,0.4456083190846943,0.4282700130806402,1.322669726822729,1.3095541452356985,0.6613348634113645,0.6547770726178492
0.38004160780866036,0.3929270921485733,0.6059419289834421,0.3505560438947538,3,2,0,0.13774296696267324,0.13322588254880555,0.15439169974433342,0.14443162366579163,0.7434831360433272,0.7305976517034142,0.3717415680216636,0.3652988258517071
0.4179742154231195,0.4467836981529527,0.6387819633163808,0.5264837117198559,1,0,0,0.23522433973949025,0.2200566163391586,0.19961567293522875,0.17470244475857233,0.9732674098728086,0.9444579271429754,0.4866337049364043,0.4722289635714877
0.15276320402107024,0.1483467041500497,0.8374151766232598,0.11473748220657698,3,1,0,0.017020927327820665,0.017527665403187235,0.02200674463218237,0.023336596502783132,0.26308418635662667,0.2675006862276472,0.13154209317831334,0.1337503431138236
0.41684916010908996,0.4485522382174367,0.5960325432669642,0.4807563435348228,1,0,0,0.2156443339297757,0.20040287801960802,0.2011991104098721,0.1737632222836537,0.9293085817522595,0.8976055036439128,0.46465429087612975,0.4488027518219564
0.05458066833489422,0.045146067385241184,1.0,0.02285003315032158,3,0,0,0.001031589136359413,0.0012471700808190404,0.002038167400352738,0.002979049355883725,0.06799610053556276,0.0774307014852158,0.03399805026778138,0.0387153507426079
0.20892292184538297,0.19513674909587464,0.7730488013712828,0.20355860398971026,3,1,0,0.039721764233046596,0.0425280583122975,0.03807835084770633,0.043648787272412,0.3986953530855849,0.41248152583509323,0.19934767654279245,0.20624076291754662
0.6396816887824953,0.6058719679310391,0.385467808839166,0.5725510662458504,2,0,1,0.3468926412473881,0.3662504329703639,0.3670808415246301,0.4091926629636252,1.1784230341768895,1.2122327550283458,0.5892115170884448,0.6061163775141729
0.644346171239675,0.6342489178720083,0.3686792152884777,0.5885451018585293,2,0,1,0.3732840939726431,0.3792267829844078,0.40227168982181355,0.41518198839122855,1.2227940197305376,1.2328912730982042,0.6113970098652688,0.6164456365491021
0.5781346900518305,0.5679882045113881,0.4165345419376144,0.5860695184483897,0,1,1,0.3328805735023547,0.33882711939698534,0.3226106004640704,0.3342397198413261,1.1540577229597777,1.1642042085002202,0.5770288614798889,0.5821021042501101
0.3222806809501423,0.3346289716952292,0.6481055647597745,0.35113523721063544,3,0,0,0.11750002335375533,0.11316410335383333,0.1119765486978065,0.1038648373136874,0.6857642089058646,0.6734159181607777,0.3428821044529323,0.33670795908038886
0.4911918329472777,0.49588706816305256,0.48132089174959786,0.5370519072896704,1,1,0,0.2663170957572502,0.2637955107294447,0.24590398437134794,0.24126941675410635,1.032938975452723,1.0282437402369482,0.5164694877263615,0.5141218701184741
0.49929664801998674,0.4778661787063433,0.5118981934496656,0.477035024676368,1,0,0,0.22795890435118216,0.2381819888090422,0.22835608475140282,0.24929714272399453,0.9549012033827113,0.9763316726963547,0.47745060169135567,0.48816583634817734
0.28711381689504956,0.283367398056828,0.6684188097603301,0.3654078000256702,3,1,0,0.10354465752294388,0.10491362818859315,0.0802970822814968,0.08243434385204404,0.6487751980824982,0.6525216169207197,0.3243875990412491,0.3262608084603599
0.7762019006667024,0.7654602560819286,0.2153658941642746,0.772248110770665,2,1,1,0.5911252366292988,0.5994204513664603,0.5859294036410116,0.6024893905986013,1.5377083668525935,1.5484500114373674,0.7688541834262967,0.7742250057186837
0.6611703392070194,0.6267463871481266,0.35182393727463424,0.6457659513409879,2,1,1,0.40473147694623707,0.4269612930964646,0.39281103380322935,0.4371462174471251,1.2725123384891144,1.3069362905480073,0.6362561692445572,0.6534681452740037
0.4593573349477554,0.4423666425067008,0.5806025818629726,0.39454481197470403,1,0,0,0.17453346379168738,0.1812370533461633,0.19568824640265126,0.21100916117030433,0.8369114544814049,0.8539021469224595,0.41845572724070246,0.42695107346122974
0.5048987630338296,0.49102372523964916,0.44097097181451006,0.46929792843121637,0,2,0,0.23043641706554613,0.23694794355925985,0.24110429874822248,0.25492276091309124,0.9603216536708655,0.974196691465046,0.48016082683543276,0.487098345732523
0.5382480901741816,0.5637642843991415,0.510621271814081,0.5818025341787421,0,1,0,0.3279994893428856,0.31315410288020695,0.3178301683640761,0.28971100657615395,1.1455668185778836,1.1200506243529236,0.5727834092889418,0.5600253121764618
0.12479815254444421,0.13407302466737292,0.9588552711634779,0.13530189741812337,3,0,0,0.018140334630082414,0.0168854268335397,0.017975575943457986,0.015574578878506367,0.2693749220854963,0.2601000499625676,0.13468746104274815,0.1300500249812838
0.45454076485804484,0.46735875472243826,0.5634897616209941,0.4745927860773377,1,2,1,0.22180509350135708,0.21572176797970352,0.21842420561570822,0.2066073069177364,0.9419515407997759,0.9291335509353825,0.47097577039988797,0.46456677546769126
0.37464677829001847,0.3495655337741397,0.5914649826916453,0.3221771779112384,3,1,0,0.11262203716638801,0.12070264174301557,0.12219606240279919,0.14036020848309025,0.671742711685378,0.6968239562012568,0.335871355842689,0.3484119781006284
0.3159150118547249,0.34045338987380536,0.500715485668979,0.3467536760639393,3,1,0,0.11805346446717153,0.10954469168440883,0.11590851067656531,0.09980229471517099,0.6872070659377447,0.6626686879186643,0.34360353296887236,0.33133434395933214
0.4483075685581111,0.472782600632334,0.500715485668979,0.4774815677935068,1,0,0,0.22574497737541824,0.21405860068882193,0.22352338746067305,0.20097967602648548,0.9502641684258408,0.925789136351618,0.4751320842129204,0.462894568175809
0.8302761606856995,0.7892763297887035,0.16403846456159704,0.7439460520827557,2,1,1,0.5871790095486731,0.6176806718805539,0.6229571247647263,0.6893585030029855,1.5332223818714592,1.574222212768455,0.7666111909357296,0.7871111063842275
0.6177108595883511,0.6033188727937092,0.37739773232785767,0.62531237402897,2,1,1,0.3772627566431165,0.3862622440726676,0.36399366226907187,0.38156670605337967,1.2286312468226792,1.243023233617321,0.6143156234113396,0.6215116168086605
0.3950067921591192,0.4057116613501536,0.620956963431888,0.3460725474680726,3,2,0,0.14040566818095163,0.13670100682969788,0.1646019521555017,0.1560303658518376,0.7517842088182262,0.7410793396271917,0.3758921044091131,0.3705396698135959
0.6051683485552177,0.6153916808774527,0.3862073956476272,0.6208472336299996,2,2,1,0.382064222671682,0.3757170950809423,0.37870692089317654,0.3662287300930495,1.2362389145074522,1.2260155821852172,0.6181194572537261,0.6130077910926086
0.7570844489122117,0.7410748031569968,0.500715485668979,0.8017216933976963,2,2,0,0.594135746121392,0.6069710264269601,0.5491918638741816,0.5731768627847074,1.542796496554693,1.558806142309908,0.7713982482773465,0.779403071154954
0.669856264578246,0.6619130592274298,0.30411138157332807,0.6846114526786675,2,1,1,0.4531532610246716,0.45859127037881886,0.438128897975815,0.44870741519472107,1.3465245119060973,1.3544677172569135,0.6732622559530487,0.6772338586284568
0.5109154369220823,0.5000882775057406,0.4755220075979657,0.5243723266816006,0,0,1,0.26223245362187914,0.26790991639637884,0.2500882852986586,0.26103458368528226,1.0244606041873412,1.0352877636036828,0.5122303020936706,0.5176438818018414
0.3810866078858488,0.38502776311760334,0.602518338478079,0.3543463122237819,3,1,0,0.1364331679644946,0.13503663414222092,0.14824637837134527,0.14522700270994268,0.7393740753413852,0.7354329201096307,0.3696870376706926,0.36771646005481534
0.6282542834692358,0.648133287086626,0.4393880156234981,0.7099435397797759,2,0,1,0.46013804008338094,0.44602506988795604,0.42007675782971476,0.39470344469744295,1.3580768268664019,1.3381978232490117,0.6790384134332009,0.6690989116245059
0.5722599331615275,0.5573643192391784,0.4806408860963954,0.606147499310196,0,1,1,0.33784498831155774,0.34687392744127976,0.3106549843609528,0.32748143110203587,1.1635118185493742,1.1784074324717233,0.5817559092746871,0.5892037162358617
0.6644466997046277,0.6802260249288248,0.3489366881010263,0.648170725944319,2,0,1,0.4409025963843348,0.4306748996988555,0.4627074449904702,0.44148941674837167,1.3283967508731438,1.3126174256489467,0.6641983754365719,0.6563087128244733
0.6166688255399319,0.6009107344874127,0.42872366907104675,0.5829425690149234,2,1,1,0.3502964473107369,0.3594825093916635,0.3610937108222018,0.3802804403927989,1.1838533035023362,1.1996113945548552,0.5919266517511681,0.5998056972774276
0.6928096268399657,0.6747090039756637,0.32856213049616173,0.7178115379572041,2,1,1,0.48431390781734446,0.49730674375355244,0.4552322400458322,0.47998517904213256,1.3925205419328677,1.4106211647971698,0.6962602709664338,0.7053105823985849
0.4016113146781903,0.4180588692808582,0.6101800777291653,0.4834110042270777,3,2,0,0.2020942578250963,0.19414332893754088,0.1747732181843897,0.16129164807754437,0.901469873507936,0.885022318905268,0.450734936753968,0.442511159452634
0.7420243815815739,0.755205513301171,0.18814379313210639,0.7072408463371492,2,1,1,0.5341121863856014,0.5247899516325522,0.5703353673204852,0.5506001828615172,1.4624463596383204,1.449265227918723,0.7312231798191602,0.7246326139593615
0.5362667205951113,0.551276274027872,0.4518639253739104,0.5149320678066238,0,0,1,0.28386983171790314,0.27614093133191764,0.3039055303060535,0.28758199561783515,1.0662083418344959,1.051198788401735,0.5331041709172479,0.5255993942008675
0.8812793136113029,0.8518621635763729,0.500715485668979,0.842933705051288,2,0,0,0.7180633297364383,0.7428600370074314,0.7256691457330191,0.776653228599209,1.694795868627661,1.7242130186625908,0.8473979343138305,0.8621065093312954
0.37332315169198393,0.36695071245678856,0.5891906580182082,0.29088687826170306,3,2,0,0.10674114722246306,0.10859480617850144,0.13465282537254472,0.13937017558923603,0.6578375907184917,0.664210029953687,0.32891879535924584,0.3321050149768435
0.8189348621724821,0.8291647692730182,0.10822893996149618,0.8263178420554433,2,1,1,0.68515364285408,0.6767004880943374,0.6875142146035775,0.6706543084814623,1.6554826113284615,1.6452527042279255,0.8277413056642308,0.8226263521139627
0.5363238984238541,0.5366761388781364,0.48089879370247823,0.5788556639493606,0,0,1,0.3106580226960829,0.3104541263140495,0.2880212780411447,0.28764332402056053,1.115531802827497,1.1151795623732146,0.5577659014137485,0.5575897811866073
0.3802632009183002,0.3627875352789463,0.638090276042003,0.3129848586434122,3,1,0,0.11354700544687292,0.11901662418670562,0.13161479575377272,0.14460010197263154,0.6757723939223585,0.6932480595617123,0.3378861969611793,0.34662402978085616
0.41104655317714556,0.4208316896270072,0.5483039059538829,0.42641792886582747,1,1,0,0.17945017749185513,0.17527761987323562,0.1770993109943217,0.16895926887881196,0.8472496184928346,0.8374644820429731,0.4236248092464173,0.41873224102148654
0.44109608970889763,0.4291973624904247,0.5330344960535899,0.4093193591712579,1,1,1,0.17567878937257472,0.18054916877259367,0.18421037596873704,0.19456576035647988,0.8385167216616827,0.8504154488801555,0.41925836083084134,0.42520772444007776
0.5778973609978123,0.6093465943607188,0.4630625244300498,0.6669694669546526,0,2,1,0.4064155732314016,0.38543989481921137,0.3713032720590064,0.3339653598482358,1.2763160613153715,1.2448668279524648,0.6381580306576857,0.6224334139762324
0.5960274864853552,0.6226845442929865,0.36546348993165845,0.6010718516349721,2,1,1,0.3742781520226642,0.35825534492709077,0.3877360417013642,0.35524876464605026,1.2237563959279587,1.1970993381203274,0.6118781979639794,0.5985496690601637
0.39454356609924823,0.40721594239898734,0.6171890363020079,0.4627699724501678,3,1,0,0.1884473104452485,0.18258291521414008,0.16582482374389537,0.15566462555031185,0.8699859148491551,0.857313538549416,0.43499295742457755,0.428656769274708
0.49548354296370745,0.5203308314227003,0.49742680097989095,0.49887250710681974,1,1,1,0.2595787463968185,0.24718311730847436,0.27074417412903856,0.24550394134786813,1.01920333852952,0.9943560500705272,0.50960166926476,0.4971780250352636
0.8935920331160143,0.8889740617541316,0.10672552449274808,0.9123771240342853,2,0,1,0.8110795978043117,0.8152929292343389,0.7902748824716387,0.7985067216484121,1.801351185788417,1.8059691571502996,0.9006755928942085,0.9029845785751498
0.8173876052214812,0.8265993383126673,0.13413535668427012,0.8321165940569666,2,1,1,0.6878270260464789,0.6801617900812794,0.6832664660989394,0.6681224971697081,1.6587159323696339,1.6495041992784478,0.8293579661848169,0.8247520996392239
0.5801312930189504,0.6058135011177038,0.4194355907103321,0.5998335017924696,0,1,1,0.3633872338085885,0.3479821849909503,0.36700999813649016,0.3365523171398393,1.2056470029101733,1.17996479481142,0.6028235014550867,0.58998239740571
0.5069415838476972,0.5114282603972378,0.499227125759118,0.4831593840828609,0,2,1,0.24710136329609841,0.24493358341784335,0.26155886553294483,0.25698976943401175,0.9945876444800987,0.9901009679305581,0.49729382224004937,0.49505048396527906
0.5220138661656641,0.5172120337296835,0.485788204393338,0.5287350479898119,0,1,1,0.2734681294749724,0.27600702657844967,0.26750828783479524,0.2724984764692239,1.0459470817194954,1.050748914155476,0.5229735408597477,0.525374457077738
0.6126900228650868,0.5802890409396014,0.384863995302034,0.5637764680452506,2,0,0,0.3271533059462943,0.3454202170974425,0.33673537103460244,0.37538906411842055,1.144065508984852,1.1764664909103373,0.572032754492426,0.5882332454551686
0.3120246412480618,0.31350513422239495,0.7104330654079172,0.2910555490234227,3,2,0,0.09124740896276098,0.09081650326729113,0.09828546918380188,0.09735937674598166,0.6045606832458177,0.6030801902714844,0.30228034162290884,0.3015400951357422
0.4526667117795336,0.46843125464766416,0.6341226945939376,0.5216448124099522,1,0,1,0.24435473395763932,0.2361312419504647,0.2194278403307848,0.20490715195329534,0.9900760670576163,0.9743115241894857,0.49503803352880815,0.4871557620947429
0.19336308777066968,0.2152520487958678,0.9203200551310156,0.23818383988586028,3,1,0,0.05126955952549836,0.04605596273740473,0.046333444510818646,0.037389283712207705,0.45343588868172807,0.43154692765652997,0.22671794434086404,0.21577346382826498
0.5733142189464786,0.5814841618770387,0.3984764812127498,0.6037607796739993,0,0,1,0.3510773309429629,0.34614463982931587,0.3381238305138421,0.3286891936462108,1.185244941551038,1.177074998620478,0.592622470775519,0.588537499310239
0.6188782118164556,0.6074368915218672,0.2859761039136177,0.5923722182779612,2,1,1,0.3598287388946777,0.36660625917761175,0.3689795771817487,0.38301024106113374,1.1998091097998285,1.2112504300944167,0.5999045548999142,0.6056252150472083
0.4111750598821501,0.37688873395184974,0.616114815603217,0.37176099522337525,1,1,0,0.14011253082241756,0.15285884947281903,0.14204511777982817,0.16906492986908972,0.748649729175225,0.7829360551055253,0.3743248645876125,0.39146802755276267
0.7891722423161547,0.7759952826379862,0.20390215499486636,0.7641646771629116,2,1,1,0.5929881846369991,0.6030575517754554,0.6021686786764081,0.6227928280423075,1.540159959800898,1.5533369194790663,0.770079979900449,0.7766684597395331
0.27472916310095186,0.2727690881705902,0.777161040630126,0.2875314537891494,3,0,0,0.07842969247043048,0.07899327566469302,0.07440297546141521,0.07547611305814941,0.5603005419597396,0.5622606168901012,0.2801502709798698,0.2811303084450506
0.23088569348678323,0.2294318414858879,0.7932288889107044,0.25557912108855074,3,1,0,0.058637988396690925,0.05900956261327258,0.052638969887605594,0.053308203456872816,0.48501096257443865,0.48646481457533397,0.24250548128721933,0.24323240728766699
0.54120070527749,0.5519217797089809,0.45905230096512256,0.550410430536722,0,1,1,0.303783504392214,0.29788251319856085,0.3046176509171289,0.29289820339285255,1.102332210245703,1.091611135814212,0.5511661051228515,0.545805567907106
0.6923586385243956,0.7255400514918113,0.3417711982023184,0.6948014096254356,2,0,1,0.5041062505162216,0.48105175801309746,0.5264083663187402,0.4793604843393547,1.420341461117247,1.3871600481498312,0.7101707305586235,0.6935800240749156
